Trip_Distance_km,Passenger_Count,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Time_of_Day_Unknown,Day_of_Week_Weekday,Day_of_Week_Weekend,Traffic_Conditions_Low,Traffic_Conditions_Medium,Traffic_Conditions_Unknown,Weather_Rain,Weather_Snow,Weather_Unknown
31.38,4.0,3.86,0.58,0.2,32.85,28.6304,False,False,True,False,True,False,False,False,False,False,False,False
27.14,2.0,3.99,0.57,0.49,24.44,31.4354,False,False,False,False,False,True,False,True,False,False,False,False
44.8,1.0,4.51,1.58,0.35,94.11,108.2325,False,True,False,False,False,True,True,False,False,False,False,False
39.64,4.0,2.65,1.17,0.42,19.92,57.3952,False,False,False,False,True,False,False,True,False,True,False,False
8.43,4.0,2.36,0.88,0.13,57.18,17.2118,False,False,False,False,True,False,True,False,False,False,False,False
16.27,1.0,4.55,0.79,0.17,63.30000000000001,28.164300000000004,True,False,False,False,True,False,False,False,False,True,False,False
13.18,4.0,2.47,1.5,0.4,84.05,55.86,False,True,False,False,True,False,False,True,False,False,False,False
37.45,4.0,4.92,0.5,0.11,77.83,32.2063,False,False,False,False,True,False,True,False,False,False,False,False
2.64,1.0,4.53,1.71,0.43,98.23,51.2833,False,True,False,False,True,False,False,True,False,False,True,False
28.92,1.0,3.5,0.62,0.11,10.15,22.5469,False,False,False,False,False,True,False,True,False,False,False,False
38.36,3.0,4.94,0.79,0.36,39.09,49.3168,True,False,False,False,True,False,False,True,False,False,False,False
43.96,2.0,2.29,1.08,0.25,37.22,59.0718,False,False,False,True,True,False,True,False,False,False,False,False
17.76,2.0,2.91,1.23,0.34,21.79,32.1634,False,False,False,False,True,False,False,False,True,True,False,False
41.24,1.0,3.91,1.03,0.38,38.26,60.92600000000001,False,False,False,False,True,False,False,False,False,False,False,False
6.017800000000002,1.0,3.05,0.98,0.24,42.9573,19.0904,False,False,False,False,True,False,False,True,False,False,False,False
42.48,4.0,4.79,1.95,0.14,65.02,96.7288,True,False,False,False,True,False,False,False,False,False,False,False
7.25,3.0,2.2,1.46,0.13,81.33,23.3579,False,False,False,True,False,True,True,False,False,False,False,False
20.47,3.0,3.65,0.5400000000000001,0.34,48.83,31.306,False,False,True,False,True,False,False,True,False,True,False,False
40.07,1.0,3.77,1.15,0.31,87.74,77.0499,True,False,False,False,True,False,False,True,False,False,False,False
8.35,4.0,3.96,1.81,0.4,43.66,36.5375,False,False,False,False,True,False,False,True,False,False,False,False
12.23,4.0,2.77,0.95,0.3,38.38,25.9025,False,False,False,False,True,False,False,True,False,False,False,False
36.39,2.0,3.09,0.64,0.27,67.24,44.5344,False,False,False,False,True,False,True,False,False,False,False,True
36.28,2.0,4.53,1.64,0.2599999999999998,7.73,66.039,False,False,False,True,True,False,True,False,False,True,False,False
32.42,4.0,2.58,1.41,0.11,14.18,49.852,True,False,False,False,True,False,True,False,False,False,False,False
35.0,2.0,4.48,1.36,0.23,53.07,64.2861,False,True,False,False,True,False,True,False,False,False,True,False
27.59,1.0,3.69,0.58,0.49,113.43,75.27289999999999,False,False,True,False,False,True,False,True,False,False,False,False
13.34,4.0,4.29,0.71,0.45,87.97,53.3479,False,False,False,False,False,True,True,False,False,False,False,True
17.94,2.0,4.14,1.43,0.2299999999999998,15.13,33.2741,False,False,False,False,False,False,True,False,False,True,False,False
9.9,3.0,2.62,0.81,0.34,102.33,45.4312,False,False,False,False,False,True,False,True,False,False,False,False
45.51,4.0,3.71,1.26,0.44,89.21,100.305,True,False,False,False,True,False,False,True,False,True,False,False
29.59,4.0,4.6,1.32,0.28,75.26,64.73160000000001,False,False,False,False,False,True,False,False,False,False,True,False
20.64,3.0,3.3,0.93,0.11,99.33,33.4215,False,False,False,False,False,False,False,True,False,False,False,True
23.64,1.0,4.9,1.92,0.13,51.47,56.9799,False,True,False,False,False,True,True,False,False,False,False,False
47.42,3.0,3.36,1.7599999999999998,0.3,30.47,95.9602,False,False,False,False,False,True,False,False,False,True,False,False
8.51,4.0,2.43,1.58,0.49,63.88,47.177,False,True,False,False,False,False,False,True,False,False,False,False
29.73,1.0,3.17,0.62,0.38,68.12,47.488200000000006,True,False,False,False,False,True,True,False,False,False,False,False
25.79,2.0,4.86,0.66,0.13,66.91,30.5797,False,False,False,False,True,False,False,True,False,False,False,False
30.96,2.0,2.96,1.24,0.18,69.98,53.9468,False,False,False,False,True,False,False,False,False,False,False,False
1.89,2.0,4.6,0.74,0.41,114.1,52.77959999999999,False,True,False,False,True,False,True,False,False,False,False,True
43.73,4.0,4.64,1.97,0.44,108.76,138.6425,False,True,False,False,True,False,True,False,False,False,False,False
46.67,4.0,3.05,0.74,0.35,105.71,74.58429999999998,True,False,False,False,True,False,False,False,True,False,False,False
108.14699381139414,1.0,2.25,1.8673085604080533,0.36,97.16,239.17140732641303,False,True,False,False,True,False,True,False,False,False,False,False
35.14,2.0,4.17,1.05,0.11,113.49,53.550900000000006,False,True,False,False,False,True,False,True,False,False,False,False
46.2,1.0,2.93,1.46,0.43,16.33,77.40390000000001,False,True,False,False,False,False,False,True,False,False,False,False
35.65,4.0,4.35,0.69,0.42,35.49,43.8543,False,False,True,False,False,True,True,False,False,True,False,False
8.47,2.0,3.33,1.15,0.2,61.93,25.4565,True,False,False,False,False,True,False,False,False,False,False,False
29.24,4.0,3.46,0.91,0.38,102.35,68.9614,False,False,False,False,False,True,False,True,False,True,False,False
30.73,3.0,4.33,1.83,0.19,63.09,72.553,False,True,False,False,False,True,False,True,False,True,False,False
21.78,4.0,3.15,0.56,0.12,91.02,26.2692,False,False,False,False,True,False,False,False,True,False,False,False
37.09,4.0,3.33,1.87,0.18,20.979999999999976,76.46470000000001,True,False,False,False,False,True,True,False,False,False,False,False
46.78,3.0,3.13,1.75,0.17,34.03,90.7801,False,False,False,False,False,True,False,True,False,False,False,False
46.35,1.0,3.1,0.95,0.24,89.15,68.52850000000001,False,True,False,False,True,False,False,True,False,False,False,False
23.09,3.0,3.58,1.68,0.2700000000000002,23.94,48.835,False,True,False,False,True,False,False,False,False,True,False,False
6.55,3.0,4.43,0.55,0.3,45.41,21.6555,False,True,False,False,False,True,False,True,False,True,False,False
49.26,4.0,3.09,1.95,0.29,35.46,109.4304,False,False,False,False,True,False,True,False,False,False,False,False
42.11,1.0,3.57,1.29,0.21,45.23,67.3902,True,False,False,False,True,False,False,False,False,False,False,False
7.11,2.0,4.01,0.95,0.11,86.46,20.2751,False,True,False,False,True,False,True,False,False,True,False,False
42.9649,3.0,2.81,1.04,0.34,63.08020000000004,66.85679999999999,False,True,False,False,True,False,False,False,False,False,True,False
43.62,4.0,2.83,0.6,0.26,68.86,46.90559999999999,False,True,False,False,True,False,False,False,False,False,False,False
26.42,3.0,4.8,1.98,0.22,16.49,60.7394,False,False,True,False,False,True,True,False,False,False,False,False
29.97,3.0,4.17,0.56,0.45,97.58,64.86420000000001,False,True,False,False,True,False,False,True,False,False,False,False
20.55,3.0,3.73,1.48,0.4,47.54,53.16,True,False,False,False,True,False,True,False,False,False,True,False
3.68,3.0,3.94,1.16,0.44,79.58,43.224,False,False,False,False,True,False,False,True,False,False,False,False
17.42,4.0,2.09,1.92,0.3,88.42,62.0624,False,False,False,False,True,False,False,True,False,False,False,False
40.34,1.0,3.85,0.87,0.15,29.11,43.31230000000001,False,True,False,False,False,True,False,True,False,False,False,False
1.23,1.0,3.53,1.3,0.38,106.74,45.6902,False,True,False,False,True,False,False,False,True,False,False,False
17.34,1.0,3.64,1.22,0.18,75.87,38.4514,False,False,False,False,True,False,False,True,False,False,False,False
20.51,3.0,3.08,1.55,0.28,54.3,50.07450000000001,True,False,False,False,True,False,False,True,False,False,True,False
27.33,4.0,2.24,0.6,0.13,25.97,22.0141,False,False,False,False,True,False,False,False,False,False,False,False
46.07,3.0,2.58,0.79,0.43,113.36,87.7201,False,False,False,False,False,True,False,False,False,False,False,False
17.97,3.0,4.85,0.82,0.15,91.83,33.3599,False,True,False,False,False,True,True,False,False,False,False,False
18.0,1.0,3.23,1.61,0.46,28.92,45.513200000000005,False,False,True,False,True,False,False,False,True,False,False,False
37.14,3.0,3.4,0.78,0.45,43.84,52.0972,True,False,False,False,True,False,True,False,False,False,False,False
23.16,2.0,2.16,1.36,0.29,98.11,62.1095,False,True,False,False,True,False,False,False,False,False,False,False
12.01,3.0,2.11,0.82,0.4,85.0,45.9582,False,False,True,False,True,False,True,False,False,False,False,False
23.17,2.0,4.15,1.79,0.35,93.07,78.1988,False,False,False,False,True,False,True,False,False,False,False,False
7.9,3.0,3.61,1.91,0.42,55.74,42.1098,False,False,False,False,True,False,False,True,False,False,False,False
9.64,4.0,3.53,1.28,0.2699999999999999,87.39,39.4645,True,False,False,False,False,False,False,True,False,False,False,False
25.42,4.0,2.73,1.03,0.41,49.45,49.1871,True,False,False,False,True,False,True,False,False,False,True,False
126.54762829842768,1.0,4.23,0.85,0.28,29.3,224.9146628555729,False,False,False,False,False,True,True,False,False,False,False,True
45.83,3.0,2.5,0.57,0.48,77.76000000000002,65.9479,False,True,False,False,False,True,False,True,False,False,False,False
18.76,2.0,2.57,0.9,0.29,117.24,53.4536,False,False,False,False,True,False,False,False,False,False,False,False
29.45,4.0,3.38,1.48,0.29,40.72,58.7748,False,False,True,False,False,True,True,False,False,True,False,False
31.980000000000008,3.0,2.86,1.3,0.41,58.01,68.2181,False,True,False,False,True,False,True,False,False,False,False,False
1.64,2.0,2.74,1.92,0.43,82.51,41.3681,False,False,False,True,True,False,False,True,False,True,False,False
33.51,4.0,3.94,1.09,0.32,67.27,61.9923,False,False,False,False,False,True,True,False,False,True,False,False
9.72,2.0,3.95,1.54,0.17,101.99,36.2571,False,False,False,False,False,True,False,False,False,False,False,False
48.09,1.0,4.47,1.23,0.29,92.6,90.4747,False,False,False,False,False,True,False,False,False,False,False,False
8.28,4.0,3.25,1.27,0.49,11.7,19.4986,False,False,True,False,True,False,False,True,False,False,True,False
21.320000000000004,4.0,2.22,0.9,0.4,119.82,69.336,False,True,False,False,True,False,True,False,False,False,False,False
5.1800000000000015,4.0,2.82,1.18,0.42,91.53,47.375,False,True,False,False,False,True,False,True,False,False,False,False
49.85,3.0,4.94,1.21,0.11,104.35,76.737,False,True,False,False,True,False,False,True,False,False,False,False
25.61,3.0,3.79,1.56,0.29,79.89,66.9097,True,False,False,False,False,False,False,False,False,False,False,False
30.17,4.0,4.13,1.91,0.36,103.47,99.0039,False,False,False,False,True,False,False,True,False,False,False,False
4.29,3.0,2.02,0.99,0.43,17.92,13.9727,False,True,False,False,False,False,False,True,False,True,False,False
37.75,2.0,3.55,0.56,0.12,44.99,30.0888,True,False,False,False,True,False,False,True,False,False,True,False
11.29,3.0,2.11,1.2400000000000002,0.44,105.79,62.6572,True,False,False,False,True,False,False,True,False,False,False,False
45.0,3.0,3.71,1.32,0.32,28.19,72.13080000000001,True,False,False,False,False,True,False,False,False,False,False,False
11.05,4.0,4.76,0.75,0.18,14.0,15.5675,False,False,True,False,True,False,False,True,False,False,False,False
10.34,1.0,4.91,1.64,0.23,95.63,43.8625,False,True,False,False,True,False,False,True,False,False,False,False
2.79,1.0,3.62,1.98,0.21,101.08,30.371,True,False,False,False,True,False,True,False,False,False,False,True
24.13,1.0,3.37,1.92,0.31,23.71,57.0497,False,False,False,False,True,False,False,False,True,False,True,False
28.68,2.0,4.84,0.8,0.12,103.25,40.174,True,False,False,False,True,False,False,True,False,True,False,False
4.22,3.0,4.02,1.81,0.16,83.98,25.095,True,False,False,False,True,False,True,False,False,False,False,False
39.0,1.0,2.19,1.56,0.43,64.81,90.8983,True,False,False,False,False,True,True,False,False,False,False,False
23.21,4.0,3.4,1.18,0.15,100.48,45.85979999999999,False,False,False,False,True,False,False,True,False,False,False,False
26.7,1.0,2.72,1.31,0.19,53.21,47.8069,False,True,False,False,False,True,False,True,False,False,False,False
22.6,1.0,3.41,1.77,0.28,27.31,51.058800000000005,False,False,False,False,True,False,False,True,False,False,False,False
20.64,3.0,3.37,1.22,0.31,37.76,40.2564,False,False,True,False,True,False,True,False,False,False,False,False
28.42,3.0,3.75,1.06,0.41,63.09,59.74210000000001,False,False,True,False,True,False,False,True,False,False,True,False
8.61,3.0,3.07,1.24,0.28,66.1,32.2544,False,True,False,False,True,False,True,False,False,False,False,False
9.91,2.0,2.49,1.3700000000000003,0.42,97.64,57.075500000000005,False,True,False,False,False,True,False,True,False,False,False,False
43.23,2.0,3.51,0.78,0.35,96.01,70.8329,False,True,False,False,True,False,True,False,False,True,False,False
47.36,1.0,4.4900000000000055,1.85,0.15,71.86,102.885,True,False,False,False,True,False,False,False,True,False,False,False
19.29,3.0,3.99,1.51,0.16,94.79,48.2843,True,False,False,False,False,True,True,False,False,False,False,False
14.27,1.0,25.055293203806755,1.45,0.27,27.05,33.753928999999964,False,True,False,False,False,True,True,False,False,False,False,False
32.56,4.0,4.81,0.65,0.26,10.76,28.7716,False,False,False,False,False,False,True,False,False,False,False,False
21.03,4.0,4.74,1.41,0.4,105.47,76.5803,True,False,False,False,True,False,True,False,False,False,False,True
2.24,3.0,2.63,0.68,0.33,13.69,8.6709,True,False,False,False,False,True,False,True,False,False,False,False
8.65,3.0,2.12,0.62,0.26,33.37,16.1592,False,False,False,False,True,False,False,True,False,True,False,False
36.08,4.0,4.220000000000004,1.29,0.17,84.96,65.2064,False,False,False,False,True,False,True,False,False,False,False,False
33.29,3.0,4.48,1.1,0.19,52.09,50.996100000000006,False,False,False,False,True,False,False,False,False,False,False,False
2.33,2.0,4.899999999999992,1.38,0.33,105.78,43.0228,False,True,False,False,True,False,True,False,False,True,False,False
11.88,2.0,4.67,0.63,0.27,39.27,22.7573,False,False,False,False,True,False,False,True,False,False,False,False
12.32,3.0,3.8,1.15,0.31,6.37,19.9427,False,False,False,False,True,False,True,False,False,False,False,False
33.92,4.0,3.59,0.76,0.17,39.58,36.09780000000001,True,False,False,False,False,True,True,False,False,False,False,False
1.97,1.0,2.08,1.98,0.37,71.48,32.428200000000004,False,False,False,False,True,False,False,True,False,False,False,False
6.1,3.0,2.74,1.34,0.4399999999999999,48.23,32.1352,True,False,False,False,True,False,False,True,False,False,False,False
40.2,3.0,3.38,1.53,0.2,66.51,78.18800000000002,False,True,False,False,True,False,False,False,False,False,False,False
9.75,1.0,3.89,0.99,0.3,105.81,45.2855,False,False,False,False,False,True,False,True,False,False,False,False
32.98,3.0,3.67,0.64,0.49,109.94,78.64779999999999,False,True,False,False,True,False,False,False,False,False,False,False
12.67,1.0,4.23,1.96,0.23,35.59,37.2489,False,True,False,False,True,False,True,False,False,False,True,False
5.87,4.0,2.84,0.93,0.34,58.15,28.0701,True,False,False,False,False,True,True,False,False,False,False,False
12.92,2.0,3.69,1.14,0.14,99.88699999999999,34.94334299999997,False,False,True,False,False,True,True,False,False,True,False,False
36.39,4.0,2.26,1.47,0.34,114.15,94.5643,False,True,False,False,True,False,True,False,False,False,False,False
42.93,2.0,3.24,0.54,0.14,119.84,43.19980000000001,False,False,False,False,True,False,False,True,False,False,False,False
41.68,1.0,4.25,1.72,0.48,32.07,91.3332,True,False,False,False,False,False,False,True,False,True,False,False
20.46,4.0,4.08,1.3,0.39,88.6,65.232,False,True,False,False,False,False,True,False,False,False,False,False
33.74,4.0,4.97,0.92,0.42,48.47,56.3682,False,False,False,False,True,False,False,False,False,True,False,False
11.04,2.0,2.83,0.59,0.38,5.93,11.596999999999998,True,False,False,False,False,True,False,False,False,False,False,False
15.36,1.0,3.49,0.74,0.34,6.06,16.9168,False,False,False,False,True,False,True,False,False,False,False,False
44.92,2.0,2.99,1.84,0.28,57.97,101.8744,False,True,False,False,True,False,True,False,False,False,False,False
1.64,3.0,3.32,1.53,0.44,61.16,32.7396,False,False,False,False,True,False,True,False,False,False,False,False
5.19,4.0,4.57,0.87,0.48,7.6,12.7333,True,False,False,False,True,False,True,False,False,True,False,False
11.19,3.0,4.05,0.6,0.3,84.0,35.964,False,False,False,True,True,False,True,False,False,False,False,False
2.3,1.0,4.650000000000002,1.54,0.47,38.81,26.4327,False,True,False,False,False,True,False,True,False,False,True,False
9.89,2.0,2.61,1.36,0.33,69.39,38.95910000000001,True,False,False,False,True,False,True,False,False,False,True,False
29.57,3.0,4.62,1.11,0.32,39.61,50.117900000000006,False,False,False,True,True,False,True,False,False,False,False,False
21.65,3.0,2.18,1.05,0.28,24.22,31.6941,True,False,False,False,True,False,False,False,False,False,False,False
44.74,4.0,4.67,0.83,0.18,51.82,51.1318,False,True,False,False,False,False,False,True,False,True,False,False
41.05,2.0,2.99,1.5,0.1,31.71,67.736,False,False,True,False,False,False,False,False,False,False,True,False
17.75,4.0,2.9400000000000013,1.96,0.2,66.5,51.03,False,False,False,False,True,False,True,False,False,False,False,False
13.71,3.0,3.54,0.76,0.3,27.87,22.3206,False,False,False,False,True,False,True,False,False,False,False,False
19.6,3.0,4.82,1.4,0.25,63.47,48.127500000000005,False,True,False,False,True,False,False,True,False,False,False,False
29.92,1.0,2.14,1.14,0.28,23.1,42.716800000000006,False,False,False,False,True,False,True,False,False,False,False,False
14.14,4.0,3.06,1.1700000000000004,0.49,82.16,59.8622,True,False,False,False,True,False,True,False,False,False,False,False
31.58,1.0,4.57,0.88,0.24,91.7,54.3684,False,False,True,False,False,True,False,True,False,True,False,False
21.06,3.0,3.19,1.74,0.28,17.7,44.7904,False,False,False,False,False,True,False,True,False,False,False,False
28.05,1.0,2.6,1.23,0.15,58.8,45.9215,False,False,False,False,True,False,False,True,False,False,False,False
22.37,3.0,3.27,1.32,0.12,13.15,34.376400000000004,True,False,False,False,True,False,False,True,False,False,False,False
15.43,3.0,3.16,0.96,0.41,73.79,48.2267,True,False,False,False,False,True,False,True,False,False,False,False
47.47,1.0,4.75,0.7700000000000001,0.33,35.41,52.9872,False,False,False,False,False,True,True,False,False,False,False,True
38.42,1.0,4.29,0.63,0.4,65.68,54.76660000000001,False,False,False,False,True,False,True,False,False,False,False,False
7.87,2.0,3.52,1.57,0.16,64.51,26.1975,False,False,False,False,True,False,True,False,False,False,False,False
43.55,2.0,4.97,0.79,0.33,111.3,76.1035,False,False,False,False,True,False,True,False,False,False,False,True
24.88,2.0,3.4,1.54,0.2,68.14,55.3432,False,True,False,False,False,True,False,False,False,False,False,False
44.83,3.0,2.17,1.09,0.19,72.04,64.7223,False,False,False,False,False,True,False,True,False,False,True,False
40.19,1.0,2.79,1.12,0.1,51.19,52.9218,False,False,False,False,True,False,False,True,False,False,False,False
21.84,4.0,3.31,1.2,0.15,114.14,46.639,True,False,False,False,True,False,True,False,False,False,False,False
2.1,3.0,2.4700000000000024,1.05,0.22,94.38,25.4386,False,True,False,False,False,True,True,False,False,False,False,False
14.17,4.0,4.84,0.65,0.15,37.82,19.7235,False,False,False,False,False,True,True,False,False,False,True,False
27.54,1.0,4.3,0.96,0.49,102.08,80.7576,False,False,False,False,False,True,True,False,False,False,False,False
32.04,3.0,2.7999999999999954,1.5,0.22,54.73,62.9006,False,False,False,False,False,True,True,False,False,False,False,False
13.64,4.0,3.77,1.5,0.15,100.3,39.275,False,True,False,False,True,False,False,True,False,True,False,False
7.83,4.0,4.16,0.93,0.18,99.63,29.3753,False,False,False,False,True,False,False,True,False,False,False,False
41.91,2.0,4.82,1.19,0.34,26.72,63.7777,False,False,False,False,True,False,False,True,False,False,False,False
49.24,2.0,4.64,0.79,0.13,85.63,54.67150000000001,False,False,False,False,True,False,False,True,False,False,False,False
26.76,2.0,3.55,0.82,0.44,38.42,42.398,False,False,False,False,True,False,False,False,False,False,False,False
9.41,3.0,4.32,0.53,0.48,39.21,28.1281,False,False,False,True,False,True,True,False,False,False,False,False
14.34,1.0,3.69,1.85,0.22689999999999994,55.51979999999999,38.035,True,False,False,False,True,False,True,False,False,True,False,False
1.9,1.0,3.66,0.82,0.28,88.44,29.9812,False,True,False,False,False,True,True,False,False,False,False,False
45.8,2.0,18.40783178998114,0.84,0.11,31.43,49.905501,True,False,False,False,True,False,False,True,False,True,False,False
6.77,2.0,2.38,0.92,0.36,5.1,10.4444,False,False,False,False,False,True,False,False,False,False,False,False
29.249999999999996,2.0,3.59,0.69,0.27,87.25,47.33,False,True,False,False,True,False,True,False,False,True,False,False
14.43,4.0,2.81,1.46,0.21,24.69,29.0627,False,True,False,False,True,False,False,False,False,False,False,False
28.15,2.0,2.06,0.61,0.18,17.02,22.2951,False,False,False,False,True,False,False,False,False,False,False,False
32.92,4.0,4.17,0.7,0.36,32.31,38.8456,True,False,False,False,True,False,True,False,False,False,False,False
41.66,1.0,2.1,1.47,0.27,48.69,76.48649999999999,True,False,False,False,False,True,True,False,False,False,True,False
11.11,3.0,3.79,1.01,0.17,59.73,25.1652,True,False,False,False,False,True,False,True,False,False,False,False
1.54,3.0,3.62,1.56,0.38,10.13,9.8718,False,False,False,False,True,False,False,False,False,False,False,False
7.71,3.0,4.91,1.3400000000000003,0.33,116.62,53.726,False,False,False,False,True,False,True,False,False,False,False,False
45.1,3.0,3.450000000000003,0.88,0.44,87.35,81.572,False,True,False,False,True,False,False,True,False,False,False,False
43.82,4.0,2.19,1.48,0.15,42.17,73.3691,False,False,False,False,True,False,True,False,False,False,False,False
30.27,4.0,3.66,0.67,0.41,41.65,41.0174,False,False,False,False,False,True,False,True,False,False,False,False
30.43,2.0,4.52,1.3,0.37,56.58,65.0136,False,True,False,False,False,True,False,True,False,False,False,False
33.59,4.0,4.99,1.16,0.15,77.02,55.5074,False,True,False,False,True,False,False,True,False,False,False,False
9.59,2.0,3.29,0.9,0.38,21.83,20.2164,False,False,False,False,False,True,False,False,False,False,False,False
45.81,2.0,2.959999999999986,1.41,0.28,26.73,75.03649999999999,True,False,False,False,True,False,False,False,False,False,False,False
21.52,3.0,4.72,1.81,0.48,103.83,93.5096,False,False,True,False,False,True,False,False,False,True,False,False
19.77,4.0,2.57,2.0,0.16,34.47,47.6252,False,False,True,False,True,False,True,False,False,False,False,False
26.43,4.0,3.85,1.41,0.36,48.72,58.65549999999999,False,False,False,False,False,True,False,True,False,False,False,False
3.3,2.0,3.22,1.11,0.25,105.2,33.183,False,False,False,False,False,True,True,False,False,False,False,False
9.15,2.0,2.12,0.84,0.48,81.26,48.8108,False,False,False,False,True,False,False,True,False,False,True,False
37.16,1.0,3.04,0.89,0.23,44.3,46.3014,True,False,False,False,False,True,False,True,False,False,True,False
5.06,1.0,2.8,1.22,0.48,83.63,49.11559999999999,False,True,False,False,True,False,False,True,False,False,False,True
30.55,2.0,4.06,1.05,0.46,7.26,39.4771,False,False,False,False,True,False,False,True,False,False,False,False
13.02,1.0,4.85,1.87,0.2099999999999999,89.6,48.0134,True,False,False,False,True,False,False,False,False,False,False,False
20.08,1.0,2.8,1.05,0.42,61.01000000000001,49.5082,False,False,False,False,False,True,True,False,False,False,False,False
15.15,2.0,4.43,1.06,0.5,98.52,69.749,False,False,False,False,False,True,False,False,True,False,False,False
18.43,2.0,2.17,1.08,0.2,114.78,45.03040000000001,False,False,False,False,False,True,True,False,False,False,False,False
36.23,4.0,3.61,1.7689999999999997,0.27,95.92509999999999,97.1094,False,True,False,False,False,True,False,False,True,True,False,False
15.56,2.0,2.21,1.48,0.31,109.57,59.2055,False,False,False,False,True,False,False,False,True,True,False,False
28.75,2.0,4.8,1.42,0.22,63.9,59.68299999999999,False,False,False,False,False,True,False,False,False,True,False,False
24.33,3.0,4.3,1.0,0.11,46.42,33.7362,False,True,False,False,True,False,False,False,False,False,False,False
33.52,4.0,3.97,1.73,0.19,58.48,73.0708,False,True,False,False,True,False,False,False,False,False,False,False
46.9,4.0,4.47,0.56,0.21,84.34,48.44540000000001,True,False,False,False,True,False,False,False,False,False,False,False
36.9,4.0,3.94,1.81,0.28,106.66,100.5938,False,True,False,False,False,True,True,False,False,False,False,False
11.53,3.0,4.91,1.27,0.17,28.80000000000001,24.4491,False,False,False,False,False,True,True,False,False,True,False,False
2.53,2.0,4.14,1.1,0.45,110.59,56.688500000000005,False,True,False,False,True,False,False,True,False,False,False,False
13.85,4.0,4.77,1.25,0.38,98.75,59.6075,False,False,True,False,True,False,False,True,False,False,False,False
30.16,4.0,3.55,1.5,0.13,117.57,64.0741,False,True,False,False,False,True,False,True,False,False,False,False
3.52,4.0,2.35,0.5199999999999992,0.36,106.23,42.4232,False,False,False,False,True,False,True,False,False,False,False,False
25.32,4.0,3.58,1.81,0.36,37.19,62.7976,True,False,False,False,False,True,False,True,False,True,False,False
30.25,2.0,2.38,1.17,0.48,17.18,46.0189,True,False,False,False,False,True,False,True,False,False,False,False
17.38,2.0,3.78,1.01,0.1,17.91,23.1248,False,True,False,False,True,False,True,False,False,True,False,False
38.77,1.0,3.45,0.71,0.2,38.49,38.6747,True,False,False,False,True,False,False,True,False,False,False,False
6.22,4.0,3.87,1.16,0.47,75.63,46.6313,False,False,False,False,False,True,False,True,False,False,False,False
4.68,4.0,2.03,1.24,0.47,97.5,53.6582,False,False,False,False,False,True,False,True,False,True,False,False
36.68,4.0,2.58,1.11,0.39,108.41,85.5747,False,True,False,False,True,False,True,False,False,False,False,False
25.28,3.0,3.47,1.52,0.41,76.73,73.3549,False,True,False,False,False,True,False,True,False,False,True,False
34.73,4.0,4.85,1.13,0.14,5.65,44.88589999999999,True,False,False,False,True,False,True,False,False,False,False,False
22.31,2.0,3.15,1.94,0.31,26.43,54.6247,False,False,False,False,True,False,True,False,False,False,False,False
13.07,2.0,3.27,1.4,0.19,16.47,24.6973,False,False,False,True,False,True,False,True,False,False,False,False
41.14,3.0,4.14,1.71,0.17,46.78,82.44200000000001,True,False,False,False,False,True,False,True,False,True,False,False
40.17,3.0,3.81,0.66,0.42,62.66,56.6394,True,False,False,False,True,False,True,False,False,False,False,False
35.04,4.0,2.9,1.1,0.15,9.99,42.9425,False,True,False,False,False,True,False,True,False,True,False,False
14.34,1.0,3.23,1.01,0.29,45.07,30.7837,False,False,False,False,True,False,False,True,False,False,False,False
28.96210000000001,3.0,2.65,1.35,0.31550000000000017,25.61,55.3348,False,True,False,False,True,False,False,True,False,False,False,False
18.69,3.0,4.9,1.79,0.17,79.41,51.8548,True,False,False,False,True,False,False,True,False,False,False,False
5.49,4.0,2.39,0.62,0.49,58.39,34.4049,False,False,False,False,False,True,False,True,False,False,False,False
45.95,4.0,3.12,0.61,0.5000000000000001,61.96,62.12950000000001,False,False,True,False,True,False,False,True,False,False,False,False
7.7,3.0,2.08,1.78,0.32,54.18,33.1236,False,True,False,False,True,False,True,False,False,True,False,False
47.56,1.0,2.67,0.82,0.17,114.94,61.209,False,True,False,False,True,False,True,False,False,False,False,False
22.85,3.0,4.34,1.5000000000000002,0.23,29.69,45.44370000000001,False,True,False,False,False,True,False,True,False,False,False,False
